video_id	video_title	date	segment_number	segment_timestamp	segment_url	segment_topic	reference	article_link	segment_name
BTvj_scos0o	Nowa lista kosmicznych zagrożeń - Dlaczego kawa się zlepia - Wielki Mur Omszały |Czytamy naturę #189	2023-12-25T09:00:14Z	1)	01:28	https://www.youtube.com/watch?v=BTvj_scos0o&t=88s	NEOMOD2, czyli najnowszej wersji modelu Near-Earth Objects, czyli obiektów astronomicznych zbliżających się niepokojąco do Ziemi	Nesvorný, D., Vokrouhlický, D., Shelly, F., Deienno, R., Bottke, W. F., Christensen, E., ... & Granvik, M. (2023). NEOMOD 2: An updated model of Near-Earth Objects from a decade of Catalina Sky Survey observations. Icarus, 115922.	https://arxiv.org/abs/2312.09406	Nowa lista kosmicznych zagrożeń
BTvj_scos0o	Nowa lista kosmicznych zagrożeń - Dlaczego kawa się zlepia - Wielki Mur Omszały |Czytamy naturę #189	2023-12-25T09:00:14Z	2)	11:05	https://www.youtube.com/watch?v=BTvj_scos0o&t=665s	badaniach nad fizyką zbrylania się świeżo zmielonej kawy	Harper, J. M., McDonald, C. S., Rheingold, E. J., Wehn, L. C., Bumbaugh, R. E., Cope, E. J., ... & Hendon, C. H. (2023). Moisture-controlled triboelectrification during coffee grinding. Matter.	https://www.cell.com/matter/pdfExtended/S2590-2385(23)00568-4	Dlaczego kawa się zlepia
BTvj_scos0o	Nowa lista kosmicznych zagrożeń - Dlaczego kawa się zlepia - Wielki Mur Omszały |Czytamy naturę #189	2023-12-25T09:00:14Z	3)	21:15	https://www.youtube.com/watch?v=BTvj_scos0o&t=1275s	skutkach omszenia dla wielkich murów, na przykład chińskich	Cao, Y., Bowker, M. A., Delgado-Baquerizo, M., & Xiao, B. (2023). Biocrusts protect the Great Wall of China from erosion. Science Advances, 9(49), eadk5892.	https://www.science.org/doi/full/10.1126/sciadv.adk5892	Wielki Mur Omszały
mmNV-GwTP6I	300 typów neuronów - Rzut monetą nieuczciwy - Dym z Kalifornii na Cyprze | Czytamy naturę #188	2023-12-22T09:00:41Z	1)	01:05	https://www.youtube.com/watch?v=mmNV-GwTP6I&t=65s	nowej pięknej mapie mózgu myszy, wraz z wyjątkowo dokładną analizą różnych rodzajów neuronów	Yao, Z., van Velthoven, C. T., Kunst, M., Zhang, M., McMillen, D., Lee, C., ... & Zeng, H. (2023). A high-resolution transcriptomic and spatial atlas of cell types in the whole mouse brain. Nature, 624(7991), 317-332.	https://www.nature.com/articles/s41586-023-06812-z	300 typów neuronów
mmNV-GwTP6I	300 typów neuronów - Rzut monetą nieuczciwy - Dym z Kalifornii na Cyprze | Czytamy naturę #188	2023-12-22T09:00:41Z	2)	10:37	https://www.youtube.com/watch?v=mmNV-GwTP6I&t=637s	dymie z kalifornijskich pożarów, który wywołał chmury nad Limassol	Mamouri, R. E., Ansmann, A., Ohneiser, K., Knopf, D. A., Nisantzi, A., Bühl, J., ... & Hadjimitsis, D. (2023). Wildfire smoke triggers cirrus formation: lidar observations over the eastern Mediterranean. Atmospheric Chemistry and Physics, 23(22), 14097-14114.	https://acp.copernicus.org/articles/23/14097/2023/	Dym z Kalifornii na Cyprze
mmNV-GwTP6I	300 typów neuronów - Rzut monetą nieuczciwy - Dym z Kalifornii na Cyprze | Czytamy naturę #188	2023-12-22T09:00:41Z	3)	15:23	https://www.youtube.com/watch?v=mmNV-GwTP6I&t=923s	fizyce rzutu monetą, która prowadzi do wniosku, że nie jest on w pełni symetryczny.	Bartoš, F., Sarafoglou, A., Godmann, H. R., Sahrani, A., Leunk, D. K., Gui, P. Y., ... & Wagenmakers, E. J. (2023). Fair coins tend to land on the same side they started: Evidence from 350,757 Flips. arXiv preprint arXiv:2310.04153.	https://arxiv.org/abs/2310.04153	Rzut monetą nieuczciwy
W6hU54kj73I	Kosmiczne strzały znikąd - Diamenty i kontynenty - Sklep za blisko | Czytamy naturę #186	2023-12-04T09:00:31Z	1)	01:08	https://www.youtube.com/watch?v=W6hU54kj73I&t=68s	cząstce promieniowania kosmicznego, która wyskoczyła chyba z pustej przestrzeni	Telescope Array Collaboration*†, Abbasi, R. U., Allen, M. G., Arimura, R., Belz, J. W., Bergman, D. R., ... & Zundel, Z. (2023). An extremely energetic cosmic ray observed by a surface detector array. Science, 382(6673), 903-907.	https://www.science.org/doi/10.1126/science.abo5095	Kosmiczne strzały znikąd
W6hU54kj73I	Kosmiczne strzały znikąd - Diamenty i kontynenty - Sklep za blisko | Czytamy naturę #186	2023-12-04T09:00:31Z	2)	13:26	https://www.youtube.com/watch?v=W6hU54kj73I&t=806s	tym, co diamenty potrafią nam powiedzieć o rozpadaniu się kontynentów	Timmerman, S., Stachel, T., Koornneef, J. M., Smit, K. V., Harlou, R., Nowell, G. M., ... & Pearson, D. G. (2023). Sublithospheric diamond ages and the supercontinent cycle. Nature, 623, 752–756 (2023).	https://www.nature.com/articles/s41586-023-06662-9	Diamenty i kontynenty
W6hU54kj73I	Kosmiczne strzały znikąd - Diamenty i kontynenty - Sklep za blisko | Czytamy naturę #186	2023-12-04T09:00:31Z	3)	20:50	https://www.youtube.com/watch?v=W6hU54kj73I&t=1250s	związku między chorobami serca i otyłością a odległością do sklepów i restauracji.	Xu, R., Huang, X., Zhang, K., Lyu, W., Ghosh, D., Li, Z., & Chen, X. (2023). Integrating human activity into food environments can better predict cardiometabolic diseases in the United States. Nature Communications, 14(1), 7326.	https://www.nature.com/articles/s41467-023-42667-8	Sklep za blisko
3y5wtsBuDQ8	Płód uczy się języka - Pseudo-technet! - Najbrzydszy ptak świata | Czytamy naturę #185	2023-11-27T09:00:02Z	1)	00:59	https://www.youtube.com/watch?v=3y5wtsBuDQ8&t=59s	"badaniach mózgów noworodków pokazujących, że już w łonie matki ""zaprzyjaźniły się"" z językiem, który słyszały za życia płodowego"	Mariani, B., Nicoletti, G., Barzon, G., Ortiz Barajas, M. C., Shukla, M., Guevara, R., ... & Gervain, J. (2023). Prenatal experience with language shapes the brain. Science Advances, 9(47), eadj3524.	https://www.science.org/doi/10.1126/sciadv.adj3524	Płód uczy się języka
3y5wtsBuDQ8	Płód uczy się języka - Pseudo-technet! - Najbrzydszy ptak świata | Czytamy naturę #185	2023-11-27T09:00:02Z	2)	09:34	https://www.youtube.com/watch?v=3y5wtsBuDQ8&t=574s	pseudo-technecie, czyli odpowiednio dobranej mieszaninie pierwiastków doskonale udających technet	Okazoe, S., Kusada, K., Yoshida, Y., Maesato, M., Yamamoto, T., Toriyama, T., ... & Kitagawa, H. (2023). Molybdenum–Ruthenium–Carbon Solid-Solution Alloy Nanoparticles: Can They Be Pseudo-Technetium Carbide?. Journal of the American Chemical Society.	https://pubs.acs.org/doi/10.1021/jacs.3c06594	Pseudo-technet!
3y5wtsBuDQ8	Płód uczy się języka - Pseudo-technet! - Najbrzydszy ptak świata | Czytamy naturę #185	2023-11-27T09:00:02Z	3)	15:52	https://www.youtube.com/watch?v=3y5wtsBuDQ8&t=952s	badaniach poziomu atrakcyjności ptaków, z których wynika ranking ptaków najatrakcyjniejszych i najbrzydszych.	Santangeli, A., Haukka, A., Morris, W., Arkkila, S., Delhey, K., Kempenaers, B., ... & Mammola, S. (2023). What drives our aesthetic attraction to birds?. npj Biodiversity, 2(1), 20.	https://www.nature.com/articles/s44185-023-00026-2	Najbrzydszy ptak świata
IMgpLgiP44E	Nieskończone polikatenany - Ewolucja głębin oceanu - Smartband tkaninowy | Czytamy naturę #184	2023-11-20T09:00:21Z	1)	01:09	https://www.youtube.com/watch?v=IMgpLgiP44E&t=69s	projektowaniu materii, od atomu wzwyż,	Liu, J., Wu, M., Wu, L., Liang, Y., Tang, Z. B., Jiang, L., ... & Liu, Z. (2023). Infinite Twisted Polycatenanes. Angewandte Chemie, e202314481.	https://onlinelibrary.wiley.com/doi/abs/10.1002/ange.202314481	Nieskończone polikatenany
IMgpLgiP44E	Nieskończone polikatenany - Ewolucja głębin oceanu - Smartband tkaninowy | Czytamy naturę #184	2023-11-20T09:00:21Z	2)	06:56	https://www.youtube.com/watch?v=IMgpLgiP44E&t=416s	zasadach ewolucji panujących w głębinach oceanu,	Junger, P. C., Sarmento, H., Giner, C. R., Mestre, M., Sebastian, M., Moran, X. A. G., ... & Logares, R. (2023). Global biogeography of the smallest plankton across ocean depths. SCIENCE ADVANCES. 8 Nov 2023. Vol 9, Issue 45	https://www.science.org/doi/full/10.1126/sciadv.adg9763	Ewolucja głębin oceanu
IMgpLgiP44E	Nieskończone polikatenany - Ewolucja głębin oceanu - Smartband tkaninowy | Czytamy naturę #184	2023-11-20T09:00:21Z	3)	16:03	https://www.youtube.com/watch?v=IMgpLgiP44E&t=963s	opasce biometrycznej na nadgarstek wykonanej z elektronicznego poliestru.	Ma, X., Wang, P., Huang, L., Ding, R., Zhou, K., Shi, Y., ... & Zheng, Z. (2023). A monolithically integrated in-textile wristband for wireless epidermal biosensing. Science Advances, 9(45), eadj2763.	https://www.science.org/doi/10.1126/sciadv.adj2763	Smartband tkaninowy
Mi-6lQK_SPs	Szybka diagnoza guza - Płaskowce - Skutki i skuteczność lockdownów COVID-owych | Czytamy naturę #182	2023-11-06T09:00:19Z	1)	01:22	https://www.youtube.com/watch?v=Mi-6lQK_SPs&t=82s	błyskawicznym badaniu genetycznym guza nowotworowego w czasie operacji mózgu, aby pomóc chirurgom w decyzji	Vermeulen, C., Pagès-Gallego, M., Kester, L., Kranendonk, M. E. G., Wesseling, P., Verburg, N., ... & de Ridder, J. (2023). Ultra-fast deep-learned CNS tumour classification during surgery. Nature, 1-8.	https://www.nature.com/articles/s41586-023-06615-2	Szybka diagnoza guza
Mi-6lQK_SPs	Szybka diagnoza guza - Płaskowce - Skutki i skuteczność lockdownów COVID-owych | Czytamy naturę #182	2023-11-06T09:00:19Z	2)	18:55	https://www.youtube.com/watch?v=Mi-6lQK_SPs&t=1135s	zwierzętach, które ledwie są zwierzętami	Najle, S. R., Grau-Bové, X., Elek, A., Navarrete, C., Cianferoni, D., Chiva, C., ... & Sebé-Pedrós, A. (2023). Stepwise emergence of the neuronal gene expression program in early animal evolution. Cell, 186(21), 4676-4693.	https://www.cell.com/cell/fulltext/S0092-8674(23)00917-0	Płaskowce
Mi-6lQK_SPs	Szybka diagnoza guza - Płaskowce - Skutki i skuteczność lockdownów COVID-owych | Czytamy naturę #182	2023-11-06T09:00:19Z	3)	22:39	https://www.youtube.com/watch?v=Mi-6lQK_SPs&t=1359s	skutkach i skuteczności lockdownów COVID-owych w Australii.	Fuss, F. K., Tan, A. M., & Weizman, Y. (2023). Retrospective Evaluation of the Effectiveness of COVID-19 Control Strategies Implemented by the Victorian Government in Melbourne—A Proposal for a Standardized Approach to Review and Reappraise Control Measures. COVID, 3(8), 1063-1078. https://www.mdpi.com/2673-8112/3/8/78	https://www.mdpi.com/2673-8112/3/8/78	Skutki i skuteczność lockdownów COVID-owych
2Rl146vHlbw	7500 dolarów dla bezdomnego - Tyra, królowa Wikingów - Z jelita trylobita | Czytamy naturę #181	2023-10-30T08:00:01Z	1)	01:23	https://www.youtube.com/watch?v=2Rl146vHlbw&t=83s	długofalowych skutkach jednorazowego przekazania osobom bezdomnym 7500 dolarów	Dwyer, R., Palepu, A., Williams, C., Daly-Grafstein, D., & Zhao, J. (2023). Unconditional cash transfers reduce homelessness. Proceedings of the National Academy of Sciences, 120(36), e2222103120.	https://www.pnas.org/doi/10.1073/pnas.2222103120	7500 dolarów dla bezdomnego
2Rl146vHlbw	7500 dolarów dla bezdomnego - Tyra, królowa Wikingów - Z jelita trylobita | Czytamy naturę #181	2023-10-30T08:00:01Z	2)	15:40	https://www.youtube.com/watch?v=2Rl146vHlbw&t=940s	Thyrze, wielkiej królowej Wikingów	Imer, L. M., Åhfeldt, L. K., & Zedig, H. (2023). A lady of leadership: 3D-scanning of runestones in search of Queen Thyra and the Jelling Dynasty. Antiquity, 97(395), 1262-1278.	https://www.cambridge.org/core/journals/antiquity/article/lady-of-leadership-3dscanning-of-runestones-in-search-of-queen-thyra-and-the-jelling-dynasty/AAB7888A86FFF997927143CB68E872E0	Tyra, królowa Wikingów
2Rl146vHlbw	7500 dolarów dla bezdomnego - Tyra, królowa Wikingów - Z jelita trylobita | Czytamy naturę #181	2023-10-30T08:00:01Z	3)	23:53	https://www.youtube.com/watch?v=2Rl146vHlbw&t=1433s	wnętrzu jelita trylobita	Kraft, P., Vaškaninová, V., Mergl, M., Budil, P., Fatka, O., & Ahlberg, P. E. (2023). Uniquely preserved gut contents illuminate trilobite palaeophysiology. Nature, 622, 545–551 (2023).	https://www.nature.com/articles/s41586-023-06567-7	Z jelita trylobita
qBID4cYyNXQ	Bioniczna ręka z dotykiem - Zderzenie planet - Brukowanie Księżyca laserem | Czytamy naturę #180	2023-10-23T08:00:31Z	1)	00:45	https://www.youtube.com/watch?v=qBID4cYyNXQ&t=45s	bionicznej ręce z dwukierunkową komunikacją, czyli taką, którą użytkownik czuje jako swoje własne ciało	Ortiz-Catalan, M., Zbinden, J., Millenaar, J., D’Accolti, D., Controzzi, M., Clemente, F., ... & Brånemark, R. (2023). A highly integrated bionic hand with neural control and feedback for use in daily life. Science Robotics, 8(83), eadf7360.	https://www.science.org/doi/10.1126/scirobotics.adf7360	Bioniczna ręka z dotykiem
qBID4cYyNXQ	Bioniczna ręka z dotykiem - Zderzenie planet - Brukowanie Księżyca laserem | Czytamy naturę #180	2023-10-23T08:00:31Z	2)	10:47	https://www.youtube.com/watch?v=qBID4cYyNXQ&t=647s	zderzeniu dwóch planet, które - chyba - właśnie zaobserwowaliśmy	Kenworthy, M., Lock, S., Kennedy, G., van Capelleveen, R., Mamajek, E., Carone, L., ... & Rizzo Smith, M. (2023). A planetary collision afterglow and transit of the resultant debris cloud. Nature, 622(7982), 251-254.	https://www.nature.com/articles/s41586-023-06573-9	Zderzenie planet
qBID4cYyNXQ	Bioniczna ręka z dotykiem - Zderzenie planet - Brukowanie Księżyca laserem | Czytamy naturę #180	2023-10-23T08:00:31Z	3)	19:43	https://www.youtube.com/watch?v=qBID4cYyNXQ&t=1183s	brukowaniu powierzchni Księżyca przy pomocy lasera.	Ginés-Palomares, J. C., Fateri, M., Kalhöfer, E., Schubert, T., Meyer, L., Kolsch, N., ... & Günster, J. (2023). Laser melting manufacturing of large elements of lunar regolith simulant for paving on the Moon. Scientific Reports, 13(1), 15593.	https://www.nature.com/articles/s41598-023-42008-1	Brukowanie Księżyca laserem
suT02roBwpY	Jak coś podnieść martwym pająkiem? Ignobel z inżynierii mechanicznej 2023 | Czytamy naturę	2023-10-19T08:00:23Z	1)	00:00	https://www.youtube.com/watch?v=suT02roBwpY	IgNoblu 2023 z inżynierii mechanicznej, przyznanym za badania nad chwytakiem wyprodukowanym z martwego pająka	Yap, T. F., Liu, Z., Rajappan, A., Shimokusu, T. J., & Preston, D. J. (2022). Necrobotics: Biotic Materials as Ready‐to‐Use Actuators. Advanced Science, 9(29), 2201174	https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/advs.202201174	Jak coś podnieść martwym pająkiem?
7lL48zLxW2k	Zaginione cywilizacje Amazonii - Chmury obcych planet - Dźwięki tętna | Czytamy naturę #179	2023-10-16T08:00:06Z	1)	00:58	https://www.youtube.com/watch?v=7lL48zLxW2k&t=58s	poszukiwaniach struktur architektonicznych ukrytych pod lasami Amazonii	Peripato, V., Levis, C., Moreira, G. A., Gamerman, D., Ter Steege, H., Pitman, N. C., ... & Vos, V. A. (2023). More than 10,000 pre-Columbian earthworks are still hidden throughout Amazonia. Science, 382(6666), 103-109.	https://www.science.org/doi/full/10.1126/science.ade2541	Zaginione cywilizacje Amazonii
7lL48zLxW2k	Zaginione cywilizacje Amazonii - Chmury obcych planet - Dźwięki tętna | Czytamy naturę #179	2023-10-16T08:00:06Z	2)	09:48	https://www.youtube.com/watch?v=7lL48zLxW2k&t=588s	chmurach powstających na planetach zupełnie innych niż te, które znamy z naszego otoczenia	Yang, J., Zhang, Y., Fu, Z., Yan, M., Song, X., Wei, M., ... & Tan, Z. (2023). Cloud behaviour on tidally locked rocky planets from global high-resolution modelling. Nature Astronomy, 1-11.	https://arxiv.org/ftp/arxiv/papers/2306/2306.12186.pdf	Chmury obcych planet
7lL48zLxW2k	Zaginione cywilizacje Amazonii - Chmury obcych planet - Dźwięki tętna | Czytamy naturę #179	2023-10-16T08:00:06Z	3)	17:23	https://www.youtube.com/watch?v=7lL48zLxW2k&t=1043s	dźwiękach Korotkowa, za pomocą których mierzy się tętno, a które dopiero teraz znalazły swoje wyjaśnienie.	Baranger, J., Villemain, O., Goudot, G., Dizeux, A., Le Blay, H., Mirault, T., ... & Tanter, M. (2023). The fundamental mechanisms of the Korotkoff sounds generation. Science Advances, 9(40), eadi4252.	https://www.science.org/doi/full/10.1126/sciadv.adi4252	Dźwięki tętna
UNbJHt9cY6Y	Powtórz 30 razy to samo słowo... słowo...słowo...słowo... IgNobel z literatury 2023 | Czytamy naturę	2023-10-12T08:00:12Z	1)	00:00	https://www.youtube.com/watch?v=UNbJHt9cY6Y	IgNoblu 2023 z literatury, przyznanym za badania nad dziwnym uczuciem towarzyszącym powtórzeniu pewnego słowa wiele razy pod rząd	Moulin, C. J., Bell, N., Turunen, M., Baharin, A., & O’Connor, A. R. (2021). The the the the induction of jamais vu in the laboratory: word alienation and semantic satiation. Memory, 29(7), 933-942	https://www.tandfonline.com/doi/full/10.1080/09658211.2020.1727519	Powtórz 30 razy to samo słowo... słowo...słowo...słowo…
lyDs8DgLl_U	Sejsmologia wojny na Ukrainie - Antygrawitacja? - Głupi nie wie, że jest głupi | Czytamy naturę #178	2023-10-09T08:00:17Z	1)	01:03	https://www.youtube.com/watch?v=lyDs8DgLl_U&t=63s	1828 wybuchach na Ukrainie zarejestrowanych przez sejsmologów	Dando, B. D., Goertz-Allmann, B. P., Brissaud, Q., Köhler, A., Schweitzer, J., Kværna, T., & Liashchuk, A. (2023). Identifying attacks in the Russia–Ukraine conflict using seismic array data. Nature, 1-6.	https://www.nature.com/articles/s41586-023-06416-7	Sejsmologia wojny na Ukrainie
lyDs8DgLl_U	Sejsmologia wojny na Ukrainie - Antygrawitacja? - Głupi nie wie, że jest głupi | Czytamy naturę #178	2023-10-09T08:00:17Z	2)	09:09	https://www.youtube.com/watch?v=lyDs8DgLl_U&t=549s	badaniach nad zachowaniem się antymaterii w polu grawitacyjnym	Anderson, E. K., Baker, C. J., Bertsche, W., Bhatt, N. M., Bonomi, G., Capra, A., ... & Wurtele, J. S. (2023). Observation of the effect of gravity on the motion of antimatter. Nature, 621(7980), 716-722.	https://www.nature.com/articles/s41586-023-06527-1	Antygrawitacja?
lyDs8DgLl_U	Sejsmologia wojny na Ukrainie - Antygrawitacja? - Głupi nie wie, że jest głupi | Czytamy naturę #178	2023-10-09T08:00:17Z	3)	19:36	https://www.youtube.com/watch?v=lyDs8DgLl_U&t=1176s	efekcie Dunninga-Krugera na nowo zbadanym.	Lackner, S., Francisco, F., Mendonça, C., Mata, A., & Gonçalves-Sá, J. (2023). Intermediate levels of scientific knowledge are associated with overconfidence and negative attitudes towards science. Nature Human Behaviour, 1-12.	https://www.nature.com/articles/s41562-023-01677-8	Głupi nie wie, że jest głupi
3XDFi5cdtO8	Czy wystarczy 5 ludzi, aby powstał tłum gapiów? Ignobel z psychologii 2023 | Czytamy naturę	2023-10-05T08:00:04Z	1)	00:00	https://www.youtube.com/watch?v=3XDFi5cdtO8	IgNoblu 2023 z psychologii, przyznanym za badania nad formowaniem się tłumów oraz gapieniem się tam, gdzie gapią się wszyscy	Milgram, S., Bickman, L., & Berkowitz, L. (1969). Note on the drawing power of crowds of different size. Journal of personality and social psychology, 13(2), 79	https://psycnet.apa.org/record/1970-00589-001	Czy wystarczy 5 ludzi, aby powstał tłum gapiów?
